lead_id,age,location,industry,job_role,company_size,website_visits,email_opens,time_spent_on_site,click_through_rate,past_purchases,inquiry_responses,lead_source,lead_quality,lead_score
7793170,52,Asia,Manufacturing,Other,Large,31,0,2.47,0.0,0,1,Paid Ads,Medium,77
209537,46,Europe,Healthcare,Freelancer,Medium,1,1,4.84,0.0,0,0,Social Media,Medium,18
12164,21,North America,Retail,Student,Small,1,1,1.35,0.5,0,0,Organic,High,62
37050,29,Asia,Healthcare,Student,Medium,2,8,1.0,0.09,0,2,Organic,High,61
314869,30,North America,Healthcare,Analyst,Medium,2,6,2.0,0.5666666666666673,1,0,Email Campaign,High,75
96000708033,35,North America,Manufacturing,Executive,Large,0,2,1.866666666666667,0.0,0,0,Social Media,High,24
99580531,30,North America,Healthcare,Student,Small,6,6,1.17,0.23,4,0,Organic,Medium,27
LP00663,52,Europe,Retail,Other,Large,1,1,0.3,0.04,0,0,Social Media,Low,5
LEA-000479,41,Europe,Other,Student,Small,2,0,1.79,0.0,5,4,Referral,Medium,10
M0252273,34,North America,Healthcare,Manager,Large,8,10,1.0,0.39,1,2,Organic,Medium,21
1325,38,North America,Other,Analyst,Small,4,0,2.0,0.44,2,3,Organic,High,78
L_155,30,North America,Finance,Analyst,Large,0,1,1.0,0.4,0,1,Other,Low,12
e8ef6d39-1d00-410e-89a1-197519e332e0,46,Europe,Retail,Executive,Medium,0,0,1.67,0.1935541908592101,5,2,Email Campaign,High,61
8106,33,Europe,Other,Freelancer,Large,23,26,8.0,0.7457627118647402,1,5,Organic,Low,90
1000,41,North America,Finance,Freelancer,Small,5,1,4.0,0.6,1,4,Social Media,High,60
483,50,Europe,Manufacturing,Other,Small,3,14,1.0,0.22,1,9,Referral,Medium,47
546,34,Asia,Manufacturing,Student,Small,2,1,2.0,0.24,6,2,Organic,Medium,56
lead_id_17661,48,Europe,Healthcare,Analyst,Small,1,1,1.0,0.55,0,2,Referral,Medium,39
67,49,North America,Healthcare,Analyst,Large,3,0,6.14,0.0,8,8,Social Media,Low,28
5856,32,Europe,Other,Student,Small,3,0,3.0,0.0,0,0,Social Media,Low,23
f760e138-640f-498b-8b8e-8e1334343035,35,North America,Retail,Manager,Small,11,12,4.376923076923077,0.07079408043380506,1,0,Organic,Medium,41
01954,40,North America,Healthcare,Executive,Small,9,9,12.0,0.15,0,1,Referral,Medium,27
000257,33,Other,Finance,Freelancer,Small,1,9,4.48,0.01836734693877544,3,8,Organic,Medium,14
3114205567,18,Europe,IT,Student,Medium,9,0,10.266666666666666,0.35,1,1,Organic,High,52
LP00622,42,Europe,Retail,Student,Small,3,1,3.45,0.0,2,4,Referral,High,65
10087,47,Asia,Healthcare,Analyst,Small,36,11,5.0,0.0333333333333333,7,1,Organic,High,50
1fc98712,55,Europe,Healthcare,Manager,Medium,15,12,40.0,0.75,2,4,Organic,High,97
001903,36,North America,Retail,Manager,Enterprise,25,24,15.1,0.32,0,4,Paid Ads,Low,32
06000000000000000145,34,Asia,IT,Student,Small,3,14,3.0,0.67,0,7,Organic,Medium,24
075953308,31,Europe,Healthcare,Student,Small,0,0,0.0,0.0,0,0,Social Media,Low,1
0000000009,29,Europe,Manufacturing,Other,Small,0,6,32.0,0.5333333333333334,0,6,Referral,High,72
lead_853,42,Europe,Manufacturing,Analyst,Enterprise,11,13,8.1,0.15,1,0,Organic,Medium,37
77090,53,Europe,Healthcare,Analyst,Medium,3,0,2.0,0.0,1,3,Other,High,75
803b0cb3-4699-4d55-8f55-6f5b208c6501,53,Asia,Healthcare,Freelancer,Large,1,0,8.75,0.0,1,0,Organic,Medium,53
07e680a9-4205-457f-a17c-0a85f9fe5734,39,Asia,Other,Student,Small,0,16,3.0,0.30000001192092896,0,0,Organic,High,44
346,30,Europe,Manufacturing,Student,Small,14,2,5.91,0.216286,0,0,Other,Low,16
1,47,Europe,Healthcare,Student,Small,23,18,22.0,0.56,1,1,Email Campaign,High,79
1445070,59,Europe,Healthcare,Executive,Small,1,0,27.2,0.333333333333333,0,0,Referral,Medium,63
47906,48,North America,Healthcare,Freelancer,Small,2,0,4.54,0.0,0,8,Email Campaign,Low,7
72529,37,North America,Finance,Freelancer,Small,13,0,2.75,0.09999999999999999,3,2,Referral,Medium,75
100529,38,North America,Healthcare,Other,Small,0,7,3.33,0.365,5,0,Paid Ads,Medium,54
7212,53,Europe,Manufacturing,Other,Small,1,11,20.36828125,0.4285714285714286,3,4,Organic,Medium,53
1424,37,Europe,Finance,Student,Medium,2,2,1.0,0.5833333333333333,0,0,Organic,High,86
2,56,Asia,IT,Other,Medium,2,2,4.4,0.6666666666666667,7,4,Referral,High,54
10140,60,Europe,Healthcare,Analyst,Small,16,1,10.333333333333332,0.0,1,0,Email Campaign,Low,23
130496,27,South America,Other,Manager,Small,12,8,3.0,0.53125,1,5,Other,Medium,61
226603,59,Europe,Finance,Manager,Small,0,0,1.35,0.11,0,1,Paid Ads,Low,25
9022,50,North America,Retail,Executive,Large,0,0,1.0,0.375,0,3,Organic,Low,14
5071930,33,North America,Healthcare,Student,Medium,0,0,0.0,0.0,0,0,Other,Medium,1
0000000007,37,North America,Manufacturing,Analyst,Small,3,16,46.96951546268607,0.6039162021227192,0,0,Referral,High,10
950908,35,North America,Finance,Student,Small,3,1,3.8948693,0.0,0,1,Email Campaign,Low,18
3338000,39,Europe,Healthcare,Executive,Enterprise,15,24,6.589615384615385,0.35714285714285715,0,1,Organic,Low,22
2162,29,South America,Manufacturing,Executive,Small,2,1,0.29,0.0,0,0,Organic,Medium,45
9242,50,Asia,Healthcare,Executive,Small,0,0,0.0,0.0,0,0,Referral,Medium,32
8441,35,Europe,Manufacturing,Analyst,Small,25,27,4.0,0.11,0,0,Email Campaign,High,55
c0d0538d-f17a-4347-b1e2-5487f993f24b,52,Europe,Manufacturing,Executive,Large,1,15,4.3,0.72,10,1,Paid Ads,Medium,33
5496495,56,Europe,Manufacturing,Manager,Large,18,1,29.409166666666668,0.3333333333333333,2,3,Email Campaign,Medium,47
524,34,North America,Retail,Executive,Medium,8,2,2.0,0.0333333333333333,7,0,Social Media,Low,81
565619097,40,Europe,Manufacturing,Student,Small,3,0,14.666666666666664,0.0,0,4,Referral,High,61
1024,45,South America,Manufacturing,Other,Small,0,1,0.236913129812,0.236913129812,4,4,Organic,Low,21
200030043,53,Europe,Healthcare,Executive,Small,11,10,13.0,0.4,0,4,Email Campaign,High,59
5122,33,South America,Retail,Analyst,Medium,17,10,10.0,0.25,3,3,Email Campaign,Medium,49
lead_id_3547,42,Asia,Healthcare,Student,Small,18,1,4.67,0.13,0,8,Referral,Medium,11
leadid_44,40,North America,Healthcare,Analyst,Small,2,1,109.0,0.53,7,3,Email Campaign,Medium,93
LEA_105097,27,Other,Manufacturing,Analyst,Small,0,16,0.0,0.054,0,0,Other,High,25
0f6d0525-69f3-4a5a-b205-ffc5616101bf,38,Europe,Healthcare,Analyst,Small,5,2,3.0,0.48,0,3,Organic,Medium,46
X090000000Y9PZPAA2,42,Europe,Finance,Other,Small,1,1,4.48,0.398,0,6,Paid Ads,Medium,31
117000018810010,36,North America,Healthcare,Student,Large,0,1,5.0,0.56,1,2,Social Media,High,9
1001121,38,Europe,Retail,Analyst,Small,16,9,1.77,0.049,9,1,Email Campaign,Medium,30
lead63b0524c58064f1,53,North America,Other,Other,Medium,1,1,3.06666666666667,0.0,1,3,Referral,Medium,59
0000000000000000000000000000000000000001,59,South America,Healthcare,Analyst,Small,3,1,1.484615384615385,0.4285714285714286,1,10,Organic,Medium,10
410877,45,Asia,Retail,Student,Small,3,3,20.0,0.26,7,8,Referral,High,85
34869,45,North America,Healthcare,Student,Small,2,0,2.0,0.0,0,0,Paid Ads,High,5
100001970,35,Europe,Healthcare,Manager,Medium,11,10,30.39166666666667,0.13636363636363638,1,5,Organic,Medium,63
7ab1eac9-1d7c-404e-8090-97b40490ade3,59,Europe,Healthcare,Manager,Small,12,24,10.47,0.21,7,3,Social Media,High,69
12221146,40,North America,Healthcare,Student,Small,11,2,0.16666666666666666,0.0,2,4,Referral,High,35
26024,40,Asia,Finance,Analyst,Small,0,1,0.0,0.0,0,0,Paid Ads,Medium,1
80013,35,Asia,Healthcare,Manager,Enterprise,23,10,1.0,0.0,5,2,Other,Low,31
09440,33,North America,Other,Analyst,Enterprise,29,4,19.9,0.1875,2,0,Email Campaign,Medium,4
814901,31,North America,Retail,Student,Small,1,4,1.0,0.13333333333333333,0,0,Other,Low,1
1002,43,North America,Finance,Analyst,Small,3,21,3.0,0.1,4,0,Organic,High,92
1029,49,Europe,Other,Student,Small,0,2,1.0,0.95,2,1,Referral,High,76
10021591,30,North America,Finance,Analyst,Enterprise,1,12,2.44,0.35,0,3,Paid Ads,Medium,37
49053009,38,Europe,Finance,Other,Small,9,10,2.0,0.426738687770202,1,0,Email Campaign,Medium,25
3545,45,Other,Healthcare,Analyst,Small,2,2,2.7,0.0,1,0,Organic,Low,14
10064,27,Europe,Manufacturing,Manager,Medium,2,1,10.014285714285714,0.5714285714285714,1,3,Referral,Low,44
1003015,31,Europe,IT,Student,Small,1,15,22.5529411764707,0.1944444444444445,0,0,Organic,Medium,10
13589,30,North America,IT,Student,Small,2,7,9.0,0.4166666666666667,0,0,Referral,Low,10
141023,45,North America,Healthcare,Executive,Medium,5,1,6.112616872854763,0.4777215119598942,9,6,Email Campaign,Medium,38
7802,27,North America,Manufacturing,Manager,Large,8,12,40.2124,0.3333333333333333,8,6,Email Campaign,High,74
58,34,Asia,Manufacturing,Other,Small,15,14,8.7,0.0,5,7,Organic,High,79
51866,51,North America,Manufacturing,Analyst,Large,6,10,2.0,0.2,2,2,Referral,High,90
00089,55,Europe,Healthcare,Executive,Large,3,3,6.308333333333334,0.5714285714285714,3,2,Paid Ads,High,90
5350816,49,North America,Other,Freelancer,Small,11,1,1.5,0.49,9,0,Paid Ads,Medium,62
807500492,38,Asia,Other,Executive,Small,0,1,0.0,0.666666666666667,0,0,Paid Ads,Low,3
Lead_5,41,Europe,Finance,Student,Small,28,1,5.73,0.71,8,5,Organic,High,59
LEAD0000016574,33,Asia,Other,Analyst,Small,2,12,1.0,0.6166666666666668,3,3,Paid Ads,High,41
32001,29,North America,Healthcare,Manager,Medium,2,0,4.0,0.0,1,2,Other,Medium,45
640,44,Europe,Retail,Manager,Medium,15,1,2.0,0.5714285714285714,1,1,Referral,Medium,42
1533,39,North America,Manufacturing,Student,Small,0,0,0.0,0.0,0,0,Other,Medium,24
43162989,38,North America,Manufacturing,Manager,Large,10,12,1.0,0.22,1,0,Organic,Low,42
0c0f32dc-313b-4d8b-8cde-4546831a914a,42,Europe,Retail,Manager,Medium,3,2,2.0,0.0,0,4,Paid Ads,Medium,53
OPP00501,38,Europe,Healthcare,Analyst,Small,16,17,1.3,0.83,0,4,Organic,Medium,70
1128078,34,Europe,Healthcare,Analyst,Small,3,1,5.52,0.41,3,7,Paid Ads,Low,16
572602,51,Asia,Healthcare,Other,Small,10,2,3.5,0.8,3,3,Social Media,Medium,71
203634,43,North America,IT,Executive,Small,0,23,1.0,0.225,0,6,Other,High,0
61870,32,North America,Manufacturing,Executive,Enterprise,23,12,5.405692590033617,0.0,0,0,Organic,High,69
4729,49,Europe,Retail,Analyst,Small,14,25,14.37,0.09,0,0,Referral,Medium,57
1176a61b-08eb-4acb-a18a-1202c434787e,33,Europe,Healthcare,Manager,Medium,3,19,4.32,0.83,2,0,Social Media,Low,49
003,49,Europe,Retail,Executive,Medium,2,22,1.0,0.3333333333333333,0,0,Referral,High,26
0002000001jTsQNAAQ,37,North America,Healthcare,Analyst,Enterprise,12,4,5.43,0.0,0,1,Email Campaign,Medium,15
187917,41,Europe,Healthcare,Analyst,Small,2,1,1.0,0.5,1,9,Organic,Medium,65
75746,33,Europe,Manufacturing,Student,Small,15,3,1.0,0.1166666666666667,1,0,Referral,High,41
1006,41,Europe,Retail,Analyst,Large,11,5,20.0,0.3134,0,0,Other,High,50
7f2a7267-7867-4854-8544-a9636c91f3b4,45,Asia,Other,Student,Medium,9,6,14.0,0.5875,0,1,Organic,High,24
068d72d4-280c-4492-b11a-f7c5b3b4948c,45,Europe,Healthcare,Executive,Small,0,0,0.36,0.0,0,0,Organic,Low,16
55ebb903-f47a-44c9-9782-4c25c835861a,37,Asia,Manufacturing,Manager,Small,0,23,1.0,0.63,0,0,Paid Ads,Medium,49
87233,46,Europe,Healthcare,Analyst,Large,4,17,4.61,0.103265145917952,0,8,Organic,Medium,39
1820413,42,Asia,Manufacturing,Other,Medium,5,15,1.123,0.0,0,0,Referral,High,64
43384,39,North America,Healthcare,Student,Small,2,0,1.0,0.0,0,0,Referral,High,76
1021605,36,Europe,Manufacturing,Manager,Small,8,5,1.0,0.62,3,2,Email Campaign,Medium,11
LEA_285490,45,North America,Healthcare,Freelancer,Small,2,19,1.87,0.46,8,3,Referral,Medium,41
000017,26,Asia,Other,Student,Small,1,0,0.0,0.0,0,0,Referral,Medium,19
8441,52,North America,Retail,Student,Small,1,2,15.969999999999999,0.0900000000000001,0,4,Email Campaign,Medium,9
Lead_ID_172,44,North America,Manufacturing,Executive,Small,1,20,1.0,0.45,1,0,Social Media,Medium,57
405452,32,Europe,Healthcare,Student,Small,1,2,8.0,0.35,0,1,Referral,Medium,48
10091433,37,North America,IT,Analyst,Small,0,0,0.0,0.0,0,0,Paid Ads,Medium,10
81488,54,Asia,Manufacturing,Student,Small,1,12,1.9,0.9142857142857141,0,0,Email Campaign,Low,30
x22B2A515470321278E,28,North America,Other,Freelancer,Small,13,3,3.0,0.475,3,1,Paid Ads,High,44
lead_id_15,49,North America,Manufacturing,Analyst,Small,7,11,4.617269494644519,0.2266666666666667,2,2,Paid Ads,Low,70
551,34,North America,Healthcare,Student,Small,0,0,0.12,0.0,0,0,Referral,Medium,3
LP0000099,56,North America,Healthcare,Analyst,Medium,0,0,26.0,0.242,0,0,Social Media,Medium,32
LEAD0001711,36,Europe,Healthcare,Manager,Small,0,10,0.23,0.099,0,0,Referral,Medium,74
0333565,34,Other,IT,Student,Medium,3,1,2.14,0.14,0,0,Organic,Medium,75
16755,42,Europe,Healthcare,Analyst,Small,10,3,3.95,0.3364,0,3,Email Campaign,Medium,58
27099354,37,Other,Retail,Analyst,Medium,26,12,27.0,0.1111111111111111,0,2,Email Campaign,Medium,26
lead128189,30,Asia,Manufacturing,Student,Small,1,6,2.75,0.6,1,0,Organic,High,85
lead_id_12983,31,North America,IT,Executive,Large,2,8,6.35,0.375,1,4,Organic,Medium,74
0008,30,North America,Other,Freelancer,Small,6,0,11.0,0.5714285714285714,0,0,Organic,High,63
353096,60,Asia,Healthcare,Manager,Medium,0,6,1.0,0.0,2,1,Referral,Medium,54
lead_id_144,37,North America,Manufacturing,Analyst,Small,2,1,3.5,0.41,1,5,Email Campaign,High,77
000009388,41,Europe,IT,Executive,Medium,2,9,2.5,0.0,0,8,Email Campaign,High,12
10599,42,North America,Healthcare,Freelancer,Small,10,4,6.0,0.35,1,9,Social Media,Low,11
213196,31,North America,Manufacturing,Student,Medium,1,1,4.17,0.0,0,0,Organic,Medium,75
a4561004-3560-403c-9c68-276278802969,40,Other,Retail,Other,Medium,7,13,23.87,0.60234375,5,4,Email Campaign,Medium,60
590,40,Europe,Manufacturing,Manager,Small,4,16,7.0,0.16,6,4,Paid Ads,High,75
6907,38,North America,Healthcare,Analyst,Small,3,0,4.59,0.0,2,4,Email Campaign,High,70
65f349df-4545-40b4-94e1-70c7a271ec85,42,North America,Other,Manager,Medium,0,0,0.0,0.5134446948191836,0,0,Organic,Medium,63
314c6a02-0b45-417f-a2b9-bac8f1306bbb,58,Asia,Healthcare,Student,Large,13,3,6.96,0.2222222222222222,0,7,Email Campaign,Medium,52
161591521,38,Asia,IT,Analyst,Medium,3,5,5.94,0.0,4,1,Organic,High,54
17525,57,Europe,Healthcare,Student,Small,1,3,5.62,0.51,1,0,Organic,High,74
207552,35,Europe,Manufacturing,Freelancer,Small,18,0,1.8,0.0,0,4,Referral,Low,30
1976,28,North America,Manufacturing,Student,Small,7,6,1.89,0.4,0,0,Paid Ads,Medium,45
00341,35,Europe,Manufacturing,Executive,Enterprise,2,2,5.824629487182617,0.7441860465116211,1,0,Social Media,Medium,65
6162,49,Asia,Healthcare,Executive,Small,9,1,50.15,0.56,0,1,Email Campaign,High,89
242446117,45,North America,Other,Executive,Medium,1,4,3.25,0.5958333333333333,1,1,Other,High,58
0010015,43,Europe,Finance,Manager,Large,4,8,9.226843446260792,0.5526315789473685,4,0,Paid Ads,High,88
06000000000000001954,53,Europe,Manufacturing,Other,Small,24,27,1.0,0.2684643803446423,7,6,Referral,High,13
10289,60,North America,Healthcare,Manager,Small,0,2,2.0,0.54,2,0,Other,High,69
003208,47,Asia,Manufacturing,Student,Small,3,4,5.48,0.45,2,0,Paid Ads,High,32
526,48,Europe,IT,Analyst,Small,46,1,3.37,0.2666666666666667,1,0,Organic,Medium,68
82661,39,Europe,IT,Executive,Small,13,4,14.228715482480446,0.5555555555555556,7,5,Organic,Medium,61
8009,34,North America,Retail,Student,Medium,1,1,9.549999999999995,0.6999999999999998,0,2,Referral,Medium,55
LAKG53911,62,Europe,Manufacturing,Manager,Small,2,1,7.0,0.6666666666666666,5,8,Referral,High,78
060b717c-1867-47a3-809e-841618697522,28,Europe,Healthcare,Analyst,Large,1,12,7.63878810546875,0.1477215686274414,0,1,Social Media,High,83
800,25,Europe,Finance,Analyst,Small,15,6,5.96,0.47,1,6,Social Media,High,72
NJFH1018019,49,North America,Manufacturing,Student,Small,1,2,2.0,0.13333333333333336,0,0,Referral,Low,1
123274,32,Europe,Manufacturing,Executive,Large,3,11,30.0,0.15,0,2,Email Campaign,High,26
05680,32,Europe,Healthcare,Student,Small,1,1,2.0,0.24,0,3,Email Campaign,Medium,23
141535,48,Europe,Other,Executive,Large,0,1,14.284999999999984,0.3333333333333333,0,7,Paid Ads,Low,23
16301283,48,North America,Manufacturing,Student,Large,4,0,13.0,0.0,4,0,Organic,Low,54
lead_id_11886,51,Europe,Manufacturing,Freelancer,Enterprise,13,10,2.0,0.6875,0,6,Social Media,Medium,54
WL004450,62,Europe,Manufacturing,Student,Small,21,8,47.0,0.0,4,5,Referral,Medium,78
lead_id_9562,40,North America,Retail,Analyst,Small,1,0,1.206,0.204,2,3,Email Campaign,High,64
7556,38,North America,Healthcare,Student,Small,7,1,12.5,0.6666666666666666,8,6,Referral,High,42
9592,32,Asia,Finance,Analyst,Medium,21,12,50.0,0.42,6,1,Organic,High,79
lead_164689,33,North America,IT,Freelancer,Small,0,7,0.0,0.0,6,0,Email Campaign,Low,7
0f841b5f-871d-4c68-94f1-3c4a5876824c,45,Asia,Retail,Executive,Enterprise,23,14,34.333333333333336,0.25,8,4,Referral,High,96
65334,61,North America,Healthcare,Analyst,Medium,18,15,5.0,0.06138806755685227,0,0,Organic,Medium,35
82599,57,Europe,Retail,Other,Small,1,10,9.0,0.27999999999999997,0,2,Referral,Medium,8
0031a027-71f3-46f4-8e88-1171882f8700,26,North America,Healthcare,Executive,Small,0,2,0.59,0.0,0,0,Referral,High,55
HHXZbN90ZMRk645042568,39,South America,Healthcare,Manager,Small,21,28,29.33333333333333,0.5555555555555555,1,0,Organic,High,90
7518c981-3b17-4752-a60a-0b55388ac312,30,North America,Healthcare,Executive,Small,6,12,9.45,0.06,7,4,Email Campaign,Medium,44
38221,60,Other,Finance,Other,Enterprise,14,12,1.0,0.666666666666667,9,2,Social Media,Low,35
5764949,48,Asia,Manufacturing,Freelancer,Small,4,22,52.0,0.065,2,0,Referral,Medium,75
40,26,Asia,Retail,Analyst,Enterprise,1,1,3.31666666666667,0.30864197530864196,0,3,Organic,Medium,43
3083459,45,Asia,Retail,Analyst,Small,11,1,5.645000019073486,0.8125,2,10,Organic,Medium,83
8c6c2d81-1843-40b6-b119-02834a406190,46,Europe,Other,Manager,Small,1,14,2.0,0.047,2,1,Referral,Medium,50
H78Y9-940,58,North America,Finance,Executive,Large,14,2,10.1,0.666666666666667,4,6,Organic,High,89
lead_id_341,51,North America,Finance,Other,Medium,2,1,2.18,0.47,7,5,Organic,Medium,24
lead_id_12956,47,North America,Manufacturing,Other,Small,7,9,1.0,0.566666666666667,2,1,Email Campaign,High,75
1,45,North America,Healthcare,Executive,Medium,1,21,18.3,0.645,0,3,Social Media,Medium,44
ZRhjgQ6,25,Europe,Finance,Freelancer,Small,6,12,9.1,0.26,9,9,Paid Ads,Low,49
0a949372-e222-4706-88e6-f5022f35a246,34,Europe,Finance,Freelancer,Small,0,26,0.0,0.33,1,5,Paid Ads,Low,3
6541,50,North America,Healthcare,Manager,Medium,13,22,2.47,0.161,0,0,Paid Ads,Low,13
50158,47,North America,Other,Analyst,Enterprise,1,0,0.0,0.0,2,1,Email Campaign,Medium,77
67023,48,Europe,Manufacturing,Analyst,Medium,0,0,1.0,0.0,1,3,Organic,High,31
216411,48,Europe,Retail,Analyst,Small,10,11,6.6,0.0,5,0,Email Campaign,Low,33
LP002849,57,North America,Manufacturing,Student,Small,2,6,5.0,0.0,2,2,Organic,Medium,34
524,50,Asia,Other,Student,Medium,2,3,7.0,0.12,3,0,Paid Ads,Low,9
lead_id_1125,25,Asia,Manufacturing,Analyst,Small,1,1,6.19333333333333,0.0,1,4,Organic,High,31
411,30,Asia,Healthcare,Other,Medium,2,3,1.29,0.6,1,3,Social Media,High,40
0a24023d-a59f-43c0-9e1d-633531c69047,40,Asia,Healthcare,Analyst,Medium,0,19,4.0,0.0923076923076923,6,0,Email Campaign,High,66
D13784,58,North America,Manufacturing,Executive,Small,23,12,3.911667,0.361363636,7,0,Referral,Low,46
2725,55,Europe,Healthcare,Analyst,Medium,29,4,25.0,0.34,2,4,Organic,Medium,69
8392,43,North America,Other,Executive,Small,32,17,50.4,0.26,5,6,Organic,Medium,56
LP00002857,36,Europe,Manufacturing,Analyst,Small,2,1,1.0,0.5,0,1,Email Campaign,High,55
1130099,44,Asia,Other,Analyst,Medium,4,1,19.1423076923077,0.1,9,4,Email Campaign,High,89
1386,32,Europe,Healthcare,Analyst,Small,0,0,4.0,0.0,3,4,Email Campaign,Medium,18
82512,30,Asia,Manufacturing,Freelancer,Small,0,4,22.0,0.07,0,0,Paid Ads,Low,5
2310000025,20,Asia,Manufacturing,Student,Small,1,1,1.11,0.0,0,0,Organic,Low,21
11375,40,North America,Healthcare,Analyst,Small,11,20,9.93,0.12,0,0,Referral,Medium,15
2887,46,North America,Manufacturing,Executive,Enterprise,34,7,2.0,0.0,0,1,Email Campaign,Medium,18
17855,32,North America,Healthcare,Executive,Small,3,2,1.04,0.4285714285714286,9,3,Social Media,Medium,44
070600000021446,35,Europe,Manufacturing,Analyst,Small,14,1,17.0,0.214,1,7,Organic,Medium,74
12873,39,North America,Other,Freelancer,Small,2,3,4.0,0.625,1,1,Email Campaign,Medium,82
2268608,50,Europe,Finance,Student,Small,1,4,8.25,0.0,7,0,Social Media,High,82
827079,35,Asia,Healthcare,Manager,Small,4,2,3.0,0.466667,0,2,Referral,Medium,37
7967,39,Europe,Finance,Manager,Small,25,27,9.5,0.2278003186490054,0,2,Social Media,Low,20
1234567890,38,Asia,Finance,Student,Small,28,10,1.0,0.4,2,4,Organic,Medium,36
7e602317-a754-4c7f-b12f-02571a64c0b2,49,Other,Manufacturing,Manager,Large,1,1,1.528,0.0,3,0,Organic,High,75
21500400,37,Europe,Other,Freelancer,Small,2,1,0.89226,0.3333333333333333,1,3,Email Campaign,Medium,47
11989,35,Europe,Finance,Analyst,Small,0,0,73.22921284656337,0.0,1,0,Email Campaign,High,18
00000415,21,North America,Manufacturing,Student,Small,1,3,3.22,0.47,0,0,Organic,Low,4
992632,37,North America,Healthcare,Student,Large,14,1,10.27,0.51,0,9,Organic,Medium,72
0302120166,25,North America,Retail,Executive,Medium,2,4,6.0,0.25,0,9,Social Media,High,75
00A5687,41,North America,Manufacturing,Student,Small,1,29,2.7,0.31,2,1,Organic,Medium,40
HF000001042,61,Europe,Healthcare,Freelancer,Medium,1,2,4.34,0.64,0,3,Referral,High,32
e3d99495-070f-4422-a664-c1f676b69b53,29,Europe,Healthcare,Other,Medium,12,13,7.2,0.0772,0,3,Social Media,Medium,57
ot-000470,37,North America,Manufacturing,Freelancer,Small,12,10,20.0,0.8518518518518519,2,1,Referral,High,81
99185,30,North America,Healthcare,Analyst,Medium,0,1,1.0,0.0,0,0,Email Campaign,Medium,49
101900407,54,North America,Finance,Student,Medium,1,1,36.5,0.3,0,0,Social Media,High,92
Lead000122,42,Asia,Healthcare,Student,Small,10,6,4.6,0.7,0,0,Email Campaign,High,13
b6c52944-25a3-49e8-9df0-b5975d5328a9,48,North America,Manufacturing,Analyst,Enterprise,5,10,2.0,0.21,9,7,Email Campaign,Low,20
Le9705025,53,Europe,Retail,Analyst,Small,34,3,5.33,0.0,0,0,Email Campaign,Medium,58
8949,23,North America,Finance,Student,Small,8,1,3.67,0.11,1,0,Other,Medium,49
929520292,53,Europe,Retail,Executive,Small,4,1,1.6,0.34,0,0,Other,High,38
LP001578,49,Asia,Healthcare,Analyst,Enterprise,23,25,10.58,0.09,0,1,Referral,Medium,35
33995,40,Europe,Retail,Freelancer,Small,24,18,20.6,0.4395,1,3,Social Media,Medium,57
KV6261670,45,Asia,Manufacturing,Manager,Large,0,2,1.62,0.0574112428339751,1,5,Email Campaign,High,21
763,55,North America,Manufacturing,Executive,Enterprise,6,1,6.0,0.44,7,3,Referral,High,89
15012,51,North America,Healthcare,Manager,Small,15,10,18.5,0.9565217391304346,8,8,Paid Ads,High,77
939569060,27,North America,Retail,Other,Large,15,2,8.0,0.5,3,7,Paid Ads,High,30
0130032277-001,60,Europe,Healthcare,Other,Small,11,27,1.4166666666666667,0.56,8,5,Paid Ads,Low,2
00306d10-0819-4e1b-84b3-5b349da74b90,22,Asia,Other,Student,Small,16,11,3.34,0.034375,0,5,Referral,High,1
92958,49,Asia,Healthcare,Student,Small,1,5,16.776307203141915,0.3333333333333333,0,1,Organic,Medium,43
2799,33,Europe,Finance,Manager,Medium,1,1,26.5,0.96,1,0,Email Campaign,Medium,62
0c8c0ecc-d344-46ed-85e5-0e3856731a7e,38,North America,Manufacturing,Analyst,Large,18,9,1.0,0.4,0,0,Paid Ads,Medium,22
Lead_ID_907,34,North America,Healthcare,Analyst,Large,8,2,11.0,0.79,0,0,Organic,Low,19
LEA101,26,Europe,Other,Other,Small,4,9,6.0,0.98,3,9,Social Media,High,87
3987002,36,Asia,Manufacturing,Student,Small,0,0,0.6666666666666665,0.3333333333333333,0,1,Other,High,10
0170003233,47,Europe,Retail,Freelancer,Small,11,26,9.69,0.15,2,2,Email Campaign,Low,11
024063,52,Asia,Manufacturing,Other,Small,3,3,59.5,0.16,0,0,Referral,High,96
114915,36,North America,IT,Manager,Small,3,15,1.49,0.27,3,0,Organic,High,83
61371,37,North America,Finance,Analyst,Medium,1,1,7.6,0.31,0,0,Email Campaign,High,67
0000000000000000119,43,Europe,Retail,Student,Small,5,0,16.1,0.0,0,0,Organic,Low,1
02669,58,Asia,Healthcare,Other,Small,10,2,1.0,0.3333333333333333,2,1,Organic,High,83
950279,48,Europe,Finance,Manager,Large,9,2,9.0,0.863426,0,7,Paid Ads,High,84
LEAD0001356,61,Europe,Manufacturing,Other,Enterprise,16,1,1.29,0.71,3,4,Email Campaign,Medium,84
1006,23,North America,Healthcare,Student,Small,0,0,0.0,0.426,0,0,Organic,Low,10
803200,25,Europe,Retail,Other,Small,3,2,5.195,0.352,0,2,Social Media,Medium,20
1584,38,North America,Retail,Student,Small,2,3,1.8,0.0,4,4,Email Campaign,Low,31
LP00389,35,Europe,Healthcare,Executive,Enterprise,0,12,0.0,0.199,0,9,Organic,Medium,9
