lead_id,age,location,industry,job_role,company_size,website_visits,email_opens,time_spent_on_site,click_through_rate,past_purchases,inquiry_responses,lead_source,lead_quality,lead_score
MLO_00003872,49,South America,Healthcare,Other,Large,5,3,6.06,0.3,1,2,Social Media,Medium,35.56
MLO_00003873,30,South America,Finance,Other,Small,5,3,1.73,0.17,2,3,Social Media,Medium,50.44
MLO_00003874,22,North America,Retail,Freelancer,Medium,5,3,15.67,0.29,0,1,Paid Ads,Medium,40.24
MLO_00003875,50,Europe,IT,Manager,Large,7,2,14.74,0.3,1,2,Organic,High,46.34
MLO_00003876,43,Europe,Manufacturing,Student,Large,6,1,20.42,0.35,1,4,Other,Medium,50.88
MLO_00003877,37,Asia,Healthcare,Executive,Medium,4,4,10.09,0.16,1,3,Organic,Medium,49.35
MLO_00003878,28,Asia,Retail,Student,Medium,5,0,1.87,0.17,0,2,Organic,High,33.34
MLO_00003879,35,North America,Healthcare,Student,Small,6,5,21.98,0.34,1,3,Organic,High,62.31
MLO_00003880,50,North America,Retail,Freelancer,Medium,3,5,28.32,0.07,0,3,Other,Low,43.29
MLO_00003881,40,South America,Finance,Student,Medium,6,0,12.43,0.31,3,4,Paid Ads,Medium,54.42
MLO_00003882,40,Asia,Healthcare,Freelancer,Small,10,2,18.72,0.36,0,1,Organic,High,44.62
MLO_00003883,23,Europe,Finance,Freelancer,Small,5,2,16.8,0.07,0,4,Paid Ads,Low,43.47
MLO_00003884,36,South America,Manufacturing,Other,Small,8,2,17.41,0.26,2,4,Other,Medium,71.64
MLO_00003885,24,Europe,Finance,Executive,Medium,6,3,26.15,0.2,0,1,Paid Ads,Medium,38.54
MLO_00003886,32,South America,Retail,Freelancer,Small,5,2,22.35,0.4,1,2,Paid Ads,Medium,40.63
MLO_00003887,51,Europe,Manufacturing,Manager,Medium,5,4,23.32,0.42,1,4,Referral,Medium,60.99
MLO_00003888,39,North America,Healthcare,Manager,Small,7,4,3.61,0.49,2,3,Organic,Medium,75.92
MLO_00003889,23,South America,Healthcare,Executive,Medium,7,1,5.25,0.4,2,4,Paid Ads,High,61.58
MLO_00003890,53,Europe,Retail,Freelancer,Medium,4,3,20.24,0.4,1,1,Organic,Low,33.62
MLO_00003891,29,Europe,IT,Executive,Medium,6,3,16.67,0.52,2,2,Referral,Medium,61.8
MLO_00003892,43,Asia,IT,Other,Medium,4,2,23.45,0.26,0,1,Referral,High,26.3
MLO_00003893,27,South America,Healthcare,Manager,Medium,8,5,3.7,0.31,1,3,Paid Ads,High,59.26
MLO_00003894,33,Europe,Retail,Student,Small,4,3,17.43,0.41,2,2,Paid Ads,Medium,52.26
MLO_00003895,57,Asia,IT,Manager,Large,2,4,15.1,0.24,1,4,Referral,Medium,46.23
MLO_00003896,36,Europe,Finance,Freelancer,Small,5,3,25.79,0.17,0,2,Social Media,High,43.67
MLO_00003897,49,South America,Healthcare,Executive,Small,6,3,6.43,0.19,1,4,Paid Ads,Low,56.62
MLO_00003898,39,North America,Finance,Manager,Medium,4,6,11.11,0.22,0,4,Social Media,Medium,66.06
MLO_00003899,23,South America,Retail,Student,Small,5,0,5.36,0.25,1,0,Other,Low,27.2
MLO_00003900,34,South America,Finance,Student,Large,7,4,14.1,0.18,3,4,Other,Medium,68.45
MLO_00003901,36,Europe,IT,Executive,Small,8,4,26.56,0.08,0,4,Other,High,53.97
MLO_00003902,41,Europe,IT,Executive,Medium,4,0,20.44,0.38,0,4,Paid Ads,Low,38.07
MLO_00003903,50,South America,Manufacturing,Manager,Small,5,1,22.58,0.48,0,0,Paid Ads,Low,32.4
MLO_00003904,50,Asia,Healthcare,Freelancer,Small,6,1,3.71,0.11,1,2,Other,High,28.71
MLO_00003905,24,Asia,Retail,Other,Small,2,3,14.11,0.13,0,0,Social Media,Medium,22.68
MLO_00003906,40,Asia,Healthcare,Student,Large,3,2,25.32,0.18,0,1,Paid Ads,High,20.32
MLO_00003907,24,Europe,Finance,Executive,Large,6,3,25.29,0.13,0,4,Paid Ads,Medium,63.27
MLO_00003908,35,Europe,Retail,Other,Medium,3,0,29.65,0.21,2,0,Organic,Low,27.48
MLO_00003909,25,South America,Retail,Other,Large,5,4,16.26,0.25,1,0,Organic,Medium,43.42
MLO_00003910,32,North America,IT,Other,Medium,8,8,1.06,0.3,2,2,Organic,Low,77.15
MLO_00003911,52,Europe,Finance,Freelancer,Large,2,7,27.07,0.22,1,2,Referral,Medium,42.43
MLO_00003912,53,South America,IT,Executive,Large,3,3,28.73,0.4,1,2,Paid Ads,Medium,44.43
MLO_00003913,48,South America,IT,Student,Small,3,4,27.9,0.15,2,3,Other,Medium,53.86
MLO_00003914,51,North America,Manufacturing,Executive,Medium,7,2,23.39,0.19,0,2,Referral,Medium,37.05
MLO_00003915,23,Asia,IT,Manager,Medium,7,3,7.15,0.48,0,4,Referral,Medium,60.17
MLO_00003916,30,South America,Healthcare,Student,Small,7,2,5.03,0.27,1,0,Referral,High,41.39
MLO_00003917,49,South America,Retail,Executive,Small,3,2,21.33,0.3,2,1,Other,Medium,38.99
MLO_00003918,52,South America,IT,Student,Large,2,8,5.07,0.17,0,1,Referral,Low,46.43
MLO_00003919,55,Asia,Healthcare,Manager,Large,4,3,28.65,0.27,2,1,Organic,High,46.75
MLO_00003920,36,Asia,Finance,Student,Medium,5,0,13.93,0.26,1,4,Referral,Medium,51.97
MLO_00003921,46,North America,Retail,Other,Large,7,5,1.89,0.26,3,0,Social Media,Low,52.76
MLO_00003922,57,Europe,Finance,Freelancer,Large,5,2,5.37,0.29,3,3,Organic,Medium,68.91
MLO_00003923,29,Asia,Healthcare,Manager,Small,4,2,9.42,0.38,2,3,Paid Ads,Low,63.86
MLO_00003924,30,Europe,Finance,Student,Small,9,3,21.41,0.12,1,2,Paid Ads,Medium,48.68
MLO_00003925,58,Europe,Finance,Manager,Small,6,9,22.38,0.31,0,3,Organic,Low,74.99
MLO_00003926,53,Asia,Finance,Other,Small,12,2,7.18,0.28,1,0,Paid Ads,High,60.77
MLO_00003927,38,South America,IT,Freelancer,Small,3,3,19.81,0.32,1,2,Other,Medium,51.04
MLO_00003928,56,North America,IT,Manager,Medium,4,5,1.92,0.35,0,4,Other,High,47.21
MLO_00003929,58,Europe,IT,Other,Large,6,1,3.98,0.23,0,1,Referral,Medium,29.72
MLO_00003930,40,South America,Retail,Other,Large,6,3,16.52,0.23,0,1,Social Media,High,34.82
MLO_00003931,50,Asia,Healthcare,Other,Medium,4,3,21.41,0.31,1,2,Referral,Medium,49.69
MLO_00003932,28,Europe,IT,Student,Large,2,3,27.52,0.17,1,2,Social Media,Medium,42.07
MLO_00003933,49,Europe,Finance,Executive,Medium,5,2,13.69,0.23,1,2,Paid Ads,Medium,34.35
MLO_00003934,30,Europe,Finance,Manager,Large,8,2,4.48,0.26,0,0,Organic,Low,30.72
MLO_00003935,49,South America,Finance,Executive,Medium,6,6,27.94,0.35,2,2,Referral,Medium,56.47
MLO_00003936,27,South America,Finance,Other,Small,2,4,13.69,0.26,2,0,Other,Medium,36.83
MLO_00003937,50,South America,Manufacturing,Executive,Large,4,1,15.43,0.27,2,2,Referral,Medium,39.47
MLO_00003938,38,Europe,Retail,Other,Small,4,4,25.78,0.23,0,0,Other,High,34.63
MLO_00003939,37,Europe,Healthcare,Other,Medium,4,6,17.99,0.28,1,0,Organic,Medium,55.86
MLO_00003940,44,North America,Healthcare,Freelancer,Small,2,4,9.74,0.27,0,3,Organic,Low,44.0
MLO_00003941,52,North America,IT,Freelancer,Medium,5,2,16.68,0.19,0,3,Organic,High,38.68
MLO_00003942,24,South America,Manufacturing,Executive,Large,8,2,19.12,0.31,2,2,Referral,High,60.18
MLO_00003943,42,South America,Healthcare,Manager,Small,4,4,26.8,0.12,1,2,Other,Medium,41.49
MLO_00003944,47,Asia,Retail,Executive,Large,7,2,7.81,0.26,3,0,Paid Ads,High,45.88
MLO_00003945,57,South America,Finance,Manager,Small,2,5,17.22,0.43,3,0,Social Media,Medium,50.88
MLO_00003946,58,North America,IT,Executive,Small,3,4,27.69,0.11,1,3,Organic,Low,38.61
MLO_00003947,43,North America,Retail,Student,Small,3,4,2.32,0.15,3,4,Paid Ads,High,59.26
MLO_00003948,33,North America,Healthcare,Student,Medium,5,3,6.64,0.37,2,1,Referral,High,43.61
MLO_00003949,34,Europe,Manufacturing,Manager,Small,4,1,11.04,0.33,1,1,Social Media,High,37.88
MLO_00003950,32,Europe,IT,Freelancer,Medium,6,2,20.68,0.15,1,4,Paid Ads,Medium,45.34
MLO_00003951,37,South America,Healthcare,Manager,Small,6,4,25.41,0.13,1,4,Paid Ads,Medium,52.6
MLO_00003952,29,Asia,IT,Executive,Small,4,3,6.78,0.03,1,1,Organic,Low,28.78
MLO_00003953,23,Asia,Healthcare,Other,Medium,3,4,8.15,0.07,0,3,Paid Ads,Medium,35.3
MLO_00003954,51,Asia,Finance,Student,Small,2,1,24.88,0.23,2,1,Paid Ads,Medium,40.68
MLO_00003955,51,Europe,Manufacturing,Other,Small,5,5,5.3,0.37,0,4,Social Media,Medium,66.9
MLO_00003956,33,North America,Finance,Student,Small,5,0,8.57,0.36,1,1,Social Media,Medium,35.5
MLO_00003957,31,North America,Healthcare,Executive,Medium,3,5,22.25,0.33,0,1,Referral,Medium,37.8
MLO_00003958,32,Europe,Retail,Student,Medium,2,2,5.82,0.11,1,4,Organic,Medium,40.58
MLO_00003959,36,Asia,Finance,Manager,Small,3,2,25.01,0.39,1,3,Organic,Medium,54.75
MLO_00003960,37,Asia,Retail,Other,Small,4,2,15.22,0.31,3,1,Paid Ads,Medium,43.9
MLO_00003961,38,South America,Healthcare,Other,Medium,8,2,13.98,0.1,3,2,Organic,High,48.67
MLO_00003962,47,South America,Manufacturing,Executive,Small,5,2,4.92,0.13,1,2,Organic,Medium,43.94
MLO_00003963,23,Asia,Retail,Other,Large,7,1,20.71,0.33,3,1,Other,Low,48.42
MLO_00003964,33,Europe,Healthcare,Executive,Medium,2,3,26.64,0.34,0,4,Paid Ads,Low,44.24
MLO_00003965,47,Asia,Retail,Freelancer,Medium,7,5,21.07,0.21,0,2,Other,Low,50.41
MLO_00003966,44,South America,Finance,Manager,Small,4,3,10.19,0.2,1,1,Referral,High,36.19
MLO_00003967,39,Asia,Healthcare,Student,Medium,3,4,21.27,0.3,0,4,Social Media,High,53.3
MLO_00003968,53,Europe,Finance,Student,Large,5,0,15.79,0.27,0,2,Organic,Low,28.57
MLO_00003969,59,North America,IT,Student,Medium,4,2,25.76,0.31,2,3,Organic,Medium,52.41
MLO_00003970,24,Europe,Healthcare,Freelancer,Medium,7,5,14.33,0.11,1,4,Other,Medium,70.02
MLO_00003971,59,Europe,Retail,Manager,Medium,7,1,7.88,0.25,1,2,Organic,Medium,51.98
MLO_00003972,24,South America,IT,Other,Medium,6,1,3.94,0.29,1,0,Social Media,Low,26.66
MLO_00003973,51,Europe,Finance,Other,Small,6,3,9.15,0.27,1,0,Paid Ads,High,44.92
MLO_00003974,22,Europe,Finance,Manager,Medium,3,0,17.34,0.25,2,4,Other,High,51.12
MLO_00003975,51,South America,Retail,Manager,Small,9,4,5.93,0.18,0,2,Organic,Medium,59.8
MLO_00003976,53,South America,IT,Student,Medium,4,5,2.15,0.28,1,3,Social Media,Medium,56.13
MLO_00003977,49,North America,Manufacturing,Other,Large,7,1,14.02,0.07,2,4,Organic,Medium,51.76
MLO_00003978,42,Asia,Retail,Manager,Large,6,3,11.08,0.27,1,4,Organic,High,48.73
MLO_00003979,34,Europe,Finance,Other,Medium,1,3,13.19,0.4,2,3,Paid Ads,Medium,49.71
MLO_00003980,48,South America,Healthcare,Manager,Small,0,3,14.17,0.27,1,1,Other,Medium,39.89
MLO_00003981,57,North America,IT,Executive,Small,5,5,23.22,0.16,2,1,Other,High,52.44
MLO_00003982,28,Asia,Manufacturing,Student,Medium,7,1,28.87,0.22,0,3,Social Media,Medium,41.1
MLO_00003983,43,South America,Healthcare,Manager,Large,6,5,8.61,0.17,2,3,Other,Medium,66.28
MLO_00003984,31,Asia,IT,Freelancer,Medium,5,6,28.33,0.27,1,2,Referral,Low,49.68
MLO_00003985,36,Asia,Retail,Manager,Small,1,3,7.62,0.25,0,3,Paid Ads,Medium,34.28
MLO_00003986,36,Europe,Retail,Executive,Large,5,4,22.89,0.16,1,0,Organic,Medium,42.25
MLO_00003987,25,Europe,IT,Freelancer,Large,8,4,20.76,0.36,1,0,Other,Low,52.71
MLO_00003988,53,South America,Manufacturing,Freelancer,Medium,9,4,2.51,0.22,1,1,Referral,Medium,50.2
MLO_00003989,44,Asia,IT,Manager,Medium,3,4,22.02,0.29,1,0,Other,High,46.38
MLO_00003990,27,South America,Healthcare,Executive,Medium,3,3,27.13,0.41,4,0,Organic,Medium,40.6
MLO_00003991,45,South America,Healthcare,Freelancer,Medium,3,2,27.98,0.13,0,2,Other,Medium,31.32
MLO_00003992,41,Asia,Retail,Student,Large,3,2,20.87,0.41,4,1,Organic,Low,55.64
MLO_00003993,58,South America,IT,Student,Small,7,4,23.81,0.19,0,2,Social Media,High,55.09
MLO_00003994,41,Asia,Retail,Other,Medium,5,3,3.07,0.38,2,4,Other,Medium,63.77
MLO_00003995,33,Asia,Manufacturing,Other,Medium,5,3,5.68,0.37,0,0,Paid Ads,Medium,38.59
MLO_00003996,54,Asia,Healthcare,Executive,Large,3,2,8.61,0.19,2,0,Organic,High,30.91
MLO_00003997,49,Asia,Finance,Freelancer,Large,7,7,16.41,0.24,0,2,Paid Ads,High,69.68
MLO_00003998,29,North America,Finance,Student,Large,7,3,12.2,0.06,1,4,Social Media,Medium,57.29
MLO_00003999,22,Asia,IT,Student,Medium,2,7,20.06,0.22,0,0,Paid Ads,Medium,44.56
MLO_00004000,58,Europe,IT,Executive,Large,6,2,13.92,0.15,1,3,Paid Ads,High,39.78
MLO_00004001,43,Europe,Finance,Freelancer,Medium,5,1,23.48,0.18,0,2,Social Media,High,31.16
MLO_00004002,27,Europe,IT,Executive,Medium,2,4,21.69,0.26,0,1,Other,Low,35.8
MLO_00004003,42,Asia,Healthcare,Manager,Small,5,1,22.67,0.29,3,4,Social Media,High,61.66
MLO_00004004,53,Europe,Manufacturing,Student,Large,1,3,25.04,0.19,0,0,Referral,Medium,16.67
MLO_00004005,56,North America,Manufacturing,Executive,Large,4,5,25.19,0.25,0,0,Organic,Medium,24.76
MLO_00004006,36,South America,Retail,Executive,Small,7,2,23.61,0.2,0,1,Organic,High,25.36
MLO_00004007,26,Asia,Healthcare,Manager,Small,5,6,2.91,0.29,1,0,Other,High,41.99
MLO_00004008,27,Europe,IT,Other,Large,5,1,19.07,0.23,0,3,Social Media,Medium,54.56
MLO_00004009,46,North America,IT,Student,Medium,2,3,1.57,0.14,2,3,Organic,Medium,27.07
MLO_00004010,50,South America,Retail,Executive,Large,5,3,22.57,0.18,1,4,Organic,Low,52.43
MLO_00004011,28,North America,Retail,Student,Small,6,2,2.77,0.22,1,3,Paid Ads,Low,46.63
MLO_00004012,34,Europe,IT,Other,Small,3,0,29.51,0.31,1,4,Social Media,Medium,41.21
MLO_00004013,59,North America,IT,Executive,Medium,6,4,18.81,0.4,2,4,Paid Ads,High,69.02
MLO_00004014,39,South America,Healthcare,Manager,Small,4,4,6.28,0.19,0,2,Referral,Medium,34.6
MLO_00004015,23,Europe,Retail,Student,Small,5,3,14.58,0.07,2,0,Referral,Medium,42.51
MLO_00004016,29,South America,Healthcare,Manager,Small,4,7,24.97,0.38,1,0,Referral,High,41.25
MLO_00004017,32,North America,IT,Other,Small,9,1,6.22,0.31,1,3,Other,Medium,65.37
MLO_00004018,54,Asia,Finance,Other,Small,11,5,16.57,0.28,0,0,Social Media,High,56.15
MLO_00004019,59,Asia,Finance,Student,Large,5,1,1.1,0.12,2,4,Other,High,44.13
MLO_00004020,48,Asia,IT,Other,Small,4,3,23.86,0.24,0,4,Referral,Low,43.53
MLO_00004021,41,Asia,Retail,Freelancer,Medium,5,3,6.64,0.32,2,1,Other,Medium,54.06
MLO_00004022,33,South America,Finance,Student,Large,4,6,12.23,0.11,1,0,Organic,High,32.91
MLO_00004023,52,Asia,Retail,Freelancer,Medium,6,3,16.38,0.34,2,0,Other,Medium,45.57
MLO_00004024,48,South America,Finance,Other,Medium,4,6,5.2,0.29,1,3,Social Media,High,59.49
MLO_00004025,53,Europe,Retail,Student,Medium,5,5,27.87,0.37,1,3,Paid Ads,High,60.05
MLO_00004026,31,Asia,Finance,Freelancer,Large,5,1,14.6,0.33,1,2,Social Media,Low,43.51
MLO_00004027,24,South America,Retail,Other,Large,3,1,7.72,0.03,0,3,Paid Ads,Medium,32.11
MLO_00004028,48,Asia,Healthcare,Executive,Medium,2,2,22.32,0.15,0,4,Other,Medium,39.6
MLO_00004029,56,Asia,Retail,Executive,Large,7,1,26.93,0.32,0,4,Other,Low,56.32
MLO_00004030,52,Asia,Healthcare,Manager,Medium,6,6,27.47,0.13,2,0,Social Media,Medium,52.58
MLO_00004031,36,South America,Healthcare,Executive,Small,4,5,13.5,0.17,1,1,Paid Ads,High,40.59
MLO_00004032,37,North America,IT,Freelancer,Large,4,6,11.42,0.23,1,0,Referral,Medium,37.05
MLO_00004033,34,Asia,Healthcare,Executive,Medium,4,1,27.95,0.2,0,1,Referral,High,25.49
MLO_00004034,56,Asia,Manufacturing,Student,Large,3,2,2.53,0.05,0,3,Other,Medium,34.66
MLO_00004035,32,Europe,Healthcare,Student,Small,5,0,22.77,0.29,3,2,Other,Medium,34.67
MLO_00004036,42,North America,Retail,Student,Small,5,2,6.15,0.23,0,2,Organic,Medium,39.3
MLO_00004037,32,South America,Healthcare,Executive,Large,0,3,14.5,0.27,0,2,Other,Medium,23.97
MLO_00004038,51,Europe,Retail,Executive,Small,6,5,28.66,0.23,1,3,Other,High,54.03
MLO_00004039,56,Asia,Retail,Manager,Large,5,3,17.85,0.02,1,1,Organic,High,36.1
MLO_00004040,43,Europe,Manufacturing,Other,Large,9,5,16.18,0.19,0,0,Organic,Low,33.88
MLO_00004041,59,Europe,Healthcare,Manager,Large,4,2,2.79,0.16,0,2,Social Media,Low,41.24
MLO_00004042,52,Asia,Healthcare,Freelancer,Medium,8,4,9.04,0.25,0,0,Other,Low,47.39
MLO_00004043,35,North America,Finance,Student,Medium,7,2,1.09,0.32,1,2,Referral,High,41.26
MLO_00004044,45,North America,Finance,Executive,Large,4,4,26.38,0.21,1,1,Other,Medium,39.83
MLO_00004045,53,Europe,IT,Other,Medium,6,1,19.7,0.31,2,3,Other,High,52.67
MLO_00004046,57,Asia,Retail,Other,Medium,9,1,4.42,0.39,0,1,Paid Ads,Medium,37.19
MLO_00004047,53,South America,Manufacturing,Executive,Large,7,2,11.54,0.31,1,1,Paid Ads,Medium,40.38
MLO_00004048,36,Europe,Finance,Manager,Medium,1,3,24.53,0.44,1,4,Social Media,Medium,49.34
MLO_00004049,56,South America,Healthcare,Other,Large,7,3,5.07,0.13,1,2,Referral,Medium,47.37
MLO_00004050,24,Europe,IT,Manager,Small,9,3,7.68,0.36,0,1,Paid Ads,Low,47.36
MLO_00004051,37,Europe,Manufacturing,Executive,Small,4,6,16.7,0.2,1,4,Referral,High,62.65
MLO_00004052,26,Asia,Healthcare,Manager,Medium,5,2,5.2,0.28,0,0,Organic,Medium,30.49
MLO_00004053,42,Asia,Healthcare,Student,Small,2,4,12.1,0.1,0,1,Other,Low,26.71
MLO_00004054,31,South America,Retail,Executive,Medium,5,3,29.48,0.44,0,3,Social Media,Medium,52.68
MLO_00004055,40,South America,Retail,Executive,Small,2,1,16.77,0.18,1,4,Referral,Medium,46.05
MLO_00004056,46,North America,Finance,Other,Large,0,2,21.34,0.33,0,3,Paid Ads,Medium,34.55
MLO_00004057,25,Asia,Finance,Other,Small,4,2,20.24,0.43,0,4,Other,Low,59.08
MLO_00004058,50,Europe,Healthcare,Other,Medium,5,0,7.14,0.25,0,2,Other,Medium,21.51
MLO_00004059,40,Europe,Healthcare,Student,Small,5,0,25.54,0.38,1,0,Other,Low,24.74
MLO_00004060,23,North America,Finance,Student,Medium,5,6,4.54,0.13,2,3,Social Media,High,65.22
MLO_00004061,31,Asia,Finance,Freelancer,Small,5,2,27.73,0.34,0,1,Organic,High,35.93
MLO_00004062,46,Europe,Healthcare,Executive,Small,6,3,7.27,0.26,2,0,Other,High,41.04
MLO_00004063,41,North America,Manufacturing,Other,Medium,8,1,28.69,0.23,2,0,Other,High,43.91
MLO_00004064,40,North America,Healthcare,Executive,Small,6,7,24.14,0.19,1,1,Other,Medium,57.32
MLO_00004065,44,Europe,Manufacturing,Manager,Small,2,3,5.96,0.11,1,3,Organic,Medium,46.81
MLO_00004066,45,Europe,Manufacturing,Student,Medium,5,2,5.65,0.26,2,3,Paid Ads,Medium,45.4
MLO_00004067,32,South America,Healthcare,Freelancer,Small,1,2,3.45,0.21,2,2,Referral,Medium,36.49
MLO_00004068,55,Asia,IT,Manager,Medium,3,3,8.17,0.31,0,4,Other,High,44.29
MLO_00004069,49,South America,Finance,Executive,Small,10,4,20.11,0.28,1,0,Other,Low,57.38
MLO_00004070,26,North America,Retail,Student,Small,3,2,16.09,0.28,4,0,Paid Ads,High,45.91
MLO_00004071,26,Europe,Healthcare,Other,Medium,6,4,18.79,0.31,0,2,Organic,Low,45.27
MLO_00004072,42,South America,Manufacturing,Manager,Small,3,3,1.9,0.14,0,4,Organic,Medium,48.88
MLO_00004073,33,North America,Healthcare,Student,Large,3,4,3.32,0.1,2,4,Referral,Medium,54.98
MLO_00004074,25,Asia,Finance,Executive,Large,6,5,21.07,0.15,1,4,Organic,Medium,54.86
MLO_00004075,41,Europe,Manufacturing,Executive,Small,5,2,25.59,0.22,0,1,Organic,Low,30.08
MLO_00004076,59,South America,Retail,Manager,Large,5,3,11.42,0.15,0,2,Paid Ads,Low,52.23
MLO_00004077,46,Asia,Retail,Manager,Small,3,2,5.83,0.13,0,1,Paid Ads,High,23.5
MLO_00004078,35,South America,Retail,Manager,Small,4,3,9.94,0.1,2,4,Paid Ads,Medium,55.34
MLO_00004079,32,North America,IT,Freelancer,Small,4,2,12.95,0.23,1,1,Referral,High,35.97
MLO_00004080,53,Asia,Manufacturing,Other,Medium,7,3,19.27,0.22,1,0,Organic,High,39.74
MLO_00004081,32,South America,Manufacturing,Student,Medium,3,4,12.87,0.25,0,1,Paid Ads,Medium,43.91
MLO_00004082,39,Asia,IT,Executive,Small,2,8,27.01,0.33,2,1,Social Media,High,62.63
MLO_00004083,48,North America,Manufacturing,Executive,Large,4,1,12.64,0.25,1,3,Other,Low,44.63
MLO_00004084,39,Asia,IT,Other,Medium,4,3,6.26,0.3,2,2,Social Media,Medium,47.5
MLO_00004085,44,South America,Healthcare,Manager,Small,4,3,8.2,0.31,0,4,Referral,Medium,53.53
MLO_00004086,32,North America,Finance,Manager,Medium,2,3,14.49,0.13,2,2,Organic,Medium,38.39
MLO_00004087,42,Europe,Retail,Executive,Large,6,2,23.69,0.45,1,0,Organic,High,42.08
MLO_00004088,26,South America,IT,Other,Small,7,6,26.21,0.17,1,4,Other,High,81.18
MLO_00004089,44,South America,IT,Executive,Small,7,1,6.37,0.24,1,0,Referral,Medium,42.65
MLO_00004090,46,North America,IT,Manager,Medium,4,3,1.1,0.19,1,1,Referral,High,36.18
MLO_00004091,31,North America,Healthcare,Student,Medium,4,5,26.21,0.24,2,3,Social Media,Medium,61.02
MLO_00004092,43,Europe,IT,Manager,Medium,4,5,7.62,0.38,2,4,Referral,Medium,61.25
MLO_00004093,40,South America,Finance,Student,Small,5,3,24.83,0.36,1,0,Organic,Medium,37.1
MLO_00004094,22,North America,Finance,Freelancer,Medium,7,3,16.97,0.2,0,1,Organic,Low,26.18
MLO_00004095,28,Europe,Retail,Other,Medium,6,3,12.72,0.11,2,4,Organic,Medium,64.44
MLO_00004096,25,Europe,Healthcare,Freelancer,Medium,3,4,5.26,0.44,0,4,Organic,Medium,49.19
MLO_00004097,22,North America,Finance,Manager,Small,8,2,20.49,0.39,2,2,Social Media,Medium,56.7
MLO_00004098,36,South America,Manufacturing,Other,Medium,4,1,24.73,0.02,1,4,Organic,Medium,37.28
MLO_00004099,33,Asia,Manufacturing,Manager,Small,4,6,14.37,0.27,1,0,Organic,Medium,50.98
MLO_00004100,43,Asia,Manufacturing,Other,Medium,1,3,13.94,0.11,2,3,Other,High,50.37
MLO_00004101,43,Europe,IT,Other,Large,3,5,22.9,0.23,2,4,Social Media,Medium,70.3
MLO_00004102,38,Asia,IT,Manager,Medium,5,4,15.5,0.27,0,0,Social Media,High,27.54
MLO_00004103,50,Asia,Manufacturing,Manager,Small,6,3,23.78,0.3,1,1,Referral,Medium,48.24
MLO_00004104,35,North America,Retail,Other,Medium,7,3,2.57,0.08,0,1,Referral,Medium,31.41
MLO_00004105,41,Europe,Retail,Other,Large,5,2,25.87,0.41,1,4,Paid Ads,High,56.25
MLO_00004106,54,South America,IT,Manager,Medium,8,2,8.6,0.15,2,3,Organic,Medium,62.09
MLO_00004107,36,Europe,Manufacturing,Manager,Medium,3,2,5.91,0.2,1,4,Organic,Medium,43.95
MLO_00004108,33,North America,Retail,Executive,Small,5,2,1.94,0.27,2,2,Other,High,48.52
MLO_00004109,41,Asia,IT,Executive,Medium,2,2,25.19,0.19,3,4,Social Media,Low,48.76
MLO_00004110,51,South America,Manufacturing,Executive,Medium,5,3,2.74,0.3,1,2,Social Media,High,53.27
MLO_00004111,59,Europe,Healthcare,Freelancer,Large,2,5,28.68,0.29,1,2,Other,Medium,45.18
MLO_00004112,24,Asia,Manufacturing,Other,Medium,6,3,17.38,0.3,2,2,Social Media,Medium,50.71
MLO_00004113,49,Europe,Manufacturing,Student,Medium,7,2,21.26,0.28,2,2,Other,High,54.28
MLO_00004114,47,South America,Finance,Freelancer,Medium,3,5,22.03,0.11,0,2,Organic,Low,45.28
MLO_00004115,51,Europe,Finance,Other,Small,4,4,9.49,0.3,1,1,Organic,Medium,34.75
MLO_00004116,34,Europe,Healthcare,Student,Large,5,5,24.39,0.39,0,4,Other,Medium,63.62
MLO_00004117,34,Europe,Healthcare,Executive,Medium,6,7,28.44,0.19,1,4,Organic,High,67.48
MLO_00004118,23,Asia,Manufacturing,Student,Large,6,3,11.73,0.24,1,2,Referral,Low,51.68
MLO_00004119,58,South America,Retail,Manager,Medium,5,2,25.23,0.35,2,2,Referral,Medium,46.01
MLO_00004120,59,South America,Healthcare,Manager,Small,4,2,23.39,0.35,0,2,Paid Ads,Medium,31.94
MLO_00004121,23,Asia,Manufacturing,Other,Medium,7,4,18.1,0.18,2,4,Other,High,62.37
MLO_00004122,57,Asia,IT,Freelancer,Small,6,3,11.66,0.16,1,2,Social Media,Medium,46.75
MLO_00004123,47,Asia,Finance,Executive,Small,4,2,13.04,0.25,1,2,Social Media,Medium,42.73
MLO_00004124,32,North America,Retail,Other,Small,5,3,9.92,0.28,0,3,Paid Ads,Medium,42.49
MLO_00004125,29,Europe,Manufacturing,Executive,Medium,7,9,13.36,0.33,2,4,Referral,Low,88.56
MLO_00004126,43,Europe,IT,Manager,Medium,3,1,29.7,0.04,0,3,Other,Low,24.61
MLO_00004127,41,South America,Finance,Freelancer,Small,4,5,11.54,0.23,2,0,Paid Ads,High,42.79
MLO_00004128,29,Europe,IT,Freelancer,Medium,3,7,20.3,0.25,0,3,Referral,High,52.16
MLO_00004129,50,North America,Manufacturing,Manager,Medium,6,4,10.27,0.08,0,3,Other,Medium,43.19
MLO_00004130,47,Asia,Healthcare,Student,Large,8,1,14.53,0.27,1,0,Organic,Medium,29.08
MLO_00004131,51,South America,Finance,Freelancer,Medium,2,2,3.43,0.18,3,3,Referral,High,46.99
MLO_00004132,38,South America,IT,Student,Medium,8,3,23.13,0.35,0,3,Other,High,61.91
